Group,Alpha,Lambda,Fairness,regret,mse,fairness,training_time,G0_decision_obj,G0_decision_obj_std,G0_mse,G0_mse_std,G1_decision_obj,G1_decision_obj_std,G1_mse,G1_mse_std,fairness_std,mse_std,regret_std,training_time_std
True,0.5,1.0,atkinson,0.10750749236828949,230.54383341471353,0.0022756457,1.36870280901591,2.8757520990615735,0.0336407115364195,222.19002278645834,4.547974533378257,13.354514522535224,0.09598573060864861,295.2127685546875,7.600691939607318,0.0001212958,4.881551708609994,0.0019292812998986672,0.03757790486758397
True,0.8,1.0,atkinson,0.0019582419704420764,230.54383341471353,0.0022756457,1.405612548192342,1.39547400828745,0.003573189995041055,222.19002278645834,4.547974533378257,10.76130860462095,0.006735300568374858,295.2127685546875,7.600691939607318,0.0001212958,4.881551708609994,5.5201605711322234e-05,0.045319908530135664
True,1.5,1.0,atkinson,0.036548531937880525,230.54383341471353,0.0022756457,1.3992563883463542,1.2575140657034558,0.0022677235379444946,222.19002278645834,4.547974533378257,3.932599376552228,0.0039027996504825504,295.2127685546875,7.600691939607318,0.0001212958,4.881551708609994,0.001031532162201395,0.05921507367842454
True,2.0,1.0,atkinson,0.4833746408052957,230.54383341471353,0.0022756457,1.3728222846984863,1.30413945037391,0.003358789843093726,222.19002278645834,4.547974533378257,1.6326244283199562,0.006401320210151292,295.2127685546875,7.600691939607318,0.0001212958,4.881551708609994,0.01919300370417622,0.052499375856134664
True,0.5,10.0,atkinson,0.10750708127403907,230.5438435872396,0.0022755265,1.387568473815918,2.8757540479498105,0.0336404161967865,222.1900431315104,4.548071248341552,13.354519179596304,0.09600935903501784,295.2128397623698,7.60095562919999,0.0001212958,4.881690926904764,0.0019294971492838818,0.06324975580754935
True,0.8,10.0,atkinson,0.0019582326653563727,230.5438435872396,0.0022755265,1.4105448722839355,1.3954739376105516,0.0035737196581507244,222.1900431315104,4.548071248341552,10.761306272969945,0.006733999754956696,295.2128397623698,7.60095562919999,0.0001212958,4.881690926904764,5.520376035092898e-05,0.049856970059885736
True,1.5,10.0,atkinson,0.03654832140691421,230.5438435872396,0.0022755265,1.4070637226104736,1.2575141540017183,0.002268603527281254,222.1900431315104,4.548071248341552,3.932601015243645,0.0039028938956405484,295.2128397623698,7.60095562919999,0.0001212958,4.881690926904764,0.0010315226026032386,0.05413855664892899
True,2.0,10.0,atkinson,0.48337075604366264,230.5438435872396,0.0022755265,1.3768534660339355,1.304139568117604,0.003360128299028005,222.1900431315104,4.548071248341552,1.63262564488107,0.006401622639216924,295.2128397623698,7.60095562919999,0.0001212958,4.881690926904764,0.01919273435884039,0.053892390669592304
False,0.5,0.0,mad,0.17254586566602348,230.54383341471353,329.7407,1.367038091023763,3.5543750127156577,0.04707142996577185,222.19002278645834,4.547955664258575,5.332027912139893,0.06543792170248286,295.21275838216144,7.600663173917062,7.677934,4.8815322497350975,0.0023261354029380362,0.03463772044440241
False,0.8,0.0,mad,0.008142503770842328,230.54383341471353,329.7407,1.3480168183644612,2.059598207473755,0.00416402318253473,222.19002278645834,4.547955664258575,3.099837144215902,0.004565961548676375,295.21275838216144,7.600663173917062,7.677934,4.8815322497350975,0.00012089393355607216,0.0518878596587381
False,1.5,0.0,mad,0.06262554824358002,230.54383341471353,329.7407,1.3702799479166667,1.4576218922932942,0.0012235075475209411,222.19002278645834,4.547955664258575,1.9567794402440388,0.0029871005455792605,295.21275838216144,7.600663173917062,7.677934,4.8815322497350975,0.0009129820036008896,0.04958380238470275
False,2.0,0.0,mad,0.37902883439249596,230.54383341471353,329.7407,1.3400425910949707,1.3268464008967082,0.0010777504584326323,222.19002278645834,4.547955664258575,1.7144097089767456,0.004224243673720147,295.21275838216144,7.600663173917062,7.677934,4.8815322497350975,0.007963549517771376,0.037433803542710906
False,0.5,1.0,mad,0.17341162003155583,230.2169189453125,329.06137,1.318687121073405,3.5519155661265054,0.04411236024322185,221.87096150716147,4.661543180033831,5.300072352091472,0.07484797711506573,294.82508341471356,7.942539614425417,8.025315,5.022634772340194,0.0027937316799770536,0.04322648130275099
False,0.8,1.0,mad,0.008173423173425723,230.2169189453125,329.06137,1.342474381128947,2.059702237447103,0.00409274577492973,221.87096150716147,4.661543180033831,3.096338669459025,0.004644666096588506,294.82508341471356,7.942539614425417,8.025315,5.022634772340194,0.00014443493866852226,0.04977251318938855
False,1.5,1.0,mad,0.06282952020025817,230.2169189453125,329.06137,1.3444187641143799,1.4575642744700115,0.0012332971311026916,221.87096150716147,4.661543180033831,1.9585208495457966,0.003072317131717914,294.82508341471356,7.942539614425417,8.025315,5.022634772340194,0.0010885471085182734,0.05047612995430242
False,2.0,1.0,mad,0.3806542671407653,230.2169189453125,329.06137,1.3224531014760335,1.3267827033996582,0.0011002343478490957,221.87096150716147,4.661543180033831,1.7162520090738933,0.00439114823184789,294.82508341471356,7.942539614425417,8.025315,5.022634772340194,0.009361638802319997,0.02647391912413038
False,0.5,0.01,mad,0.1725788265249194,230.53496805826822,329.721,1.328932523727417,3.554293394088745,0.04701199125162317,222.1815643310547,4.549892185731329,5.331324577331543,0.06580953977944048,295.20082600911456,7.605748858807089,7.6838775,4.8838504819106285,0.002334320728130731,0.04991806701949668
False,0.8,0.01,mad,0.00814366131919196,230.53496805826822,329.721,1.3446680704752605,2.0596021016438804,0.004162103167301193,222.1815643310547,4.549892185731329,3.0997676849365234,0.0045872548630445245,295.20082600911456,7.605748858807089,7.6838775,4.8838504819106285,0.00012127121556691879,0.04661307136279875
False,1.5,0.01,mad,0.06263317186872507,230.53496805826822,329.721,1.3649628162384033,1.457619309425354,0.0012221725234486706,222.1815643310547,4.549892185731329,1.9568164745966594,0.0029857406767953105,295.20082600911456,7.605748858807089,7.6838775,4.8838504819106285,0.0009156560369109035,0.04141260712421154
False,2.0,0.01,mad,0.3790902298661467,230.53496805826822,329.721,1.343678871790568,1.3268430630366008,0.001076312807267397,222.1815643310547,4.549892185731329,1.7144503990809123,0.004221645804101756,295.20082600911456,7.605748858807089,7.6838775,4.8838504819106285,0.007983473333713213,0.05456432825212749
False,0.5,0.0,atkinson,0.17254586566602348,230.54383341471353,0.66435504,1.3375089168548584,3.5543750127156577,0.04707142996577185,222.19002278645834,4.547955664258575,5.332027912139893,0.06543792170248286,295.21275838216144,7.600663173917062,0.0033024477,4.8815322497350975,0.0023261354029380362,0.04520460964327552
False,0.8,0.0,atkinson,0.008142503770842328,230.54383341471353,0.66435504,1.351770242055257,2.059598207473755,0.00416402318253473,222.19002278645834,4.547955664258575,3.099837144215902,0.004565961548676375,295.21275838216144,7.600663173917062,0.0033024477,4.8815322497350975,0.00012089393355607216,0.03303969429362238
False,1.5,0.0,atkinson,0.06262554824358002,230.54383341471353,0.66435504,1.354201316833496,1.4576218922932942,0.0012235075475209411,222.19002278645834,4.547955664258575,1.9567794402440388,0.0029871005455792605,295.21275838216144,7.600663173917062,0.0033024477,4.8815322497350975,0.0009129820036008896,0.043208271812707026
False,2.0,0.0,atkinson,0.37902883439249596,230.54383341471353,0.66435504,1.3414674599965413,1.3268464008967082,0.0010777504584326323,222.19002278645834,4.547955664258575,1.7144097089767456,0.004224243673720147,295.21275838216144,7.600663173917062,0.0033024477,4.8815322497350975,0.007963549517771376,0.05608519511100747
False,0.5,1.0,atkinson,0.1725545898962606,230.54251607259116,0.6643498,1.3522351582845051,3.554309686024984,0.04709765406201343,222.18869018554688,4.548573906995358,5.331820964813232,0.06545749061497444,295.211669921875,7.601442646427477,0.0033039337,4.882185569098429,0.002326634802750739,0.0735786626630751
False,0.8,1.0,atkinson,0.00814281245040223,230.54251607259116,0.6643498,1.376705805460612,2.0595949490865073,0.004165922085168384,222.18869018554688,4.548573906995358,3.0998109181722007,0.004564429045935324,295.211669921875,7.601442646427477,0.0033039337,4.882185569098429,0.00012092486465450305,0.018209249545167255
False,1.5,1.0,atkinson,0.06262813387868166,230.54251607259116,0.6643498,1.361964225769043,1.457623561223348,0.001224390596154445,222.18869018554688,4.548573906995358,1.956795295079549,0.002987197059133032,295.211669921875,7.601442646427477,0.0033039337,4.882185569098429,0.000913493802045623,0.040647961590518006
False,2.0,1.0,atkinson,0.37904950331050785,230.54251607259116,0.6643498,1.3751710255940754,1.3268486261367798,0.0010788682984078167,222.18869018554688,4.548573906995358,1.7144277493158977,0.004225441750367447,295.211669921875,7.601442646427477,0.0033039337,4.882185569098429,0.0079679542535683,0.041448039525954036
False,0.5,10.0,atkinson,0.1726087040257315,230.53477478027344,0.6643162,1.3844408988952637,3.5541160901387534,0.04687371187923759,222.18086751302084,4.551670861648736,5.330423990885417,0.06647081162333804,295.20436604817706,7.609057108135785,0.0033251164,4.885781028859907,0.002347377680081633,0.027946114893768203
False,0.8,10.0,atkinson,0.008144664527761636,230.53477478027344,0.6643162,1.3784856001536052,2.059585173924764,0.004159368380300023,222.18086751302084,4.551670861648736,3.0996146202087402,0.004564709618923823,295.20436604817706,7.609057108135785,0.0033251164,4.885781028859907,0.00012183089911804131,0.079789555241449
False,1.5,10.0,atkinson,0.06264055558958236,230.53477478027344,0.6643162,1.398105303446452,1.4576319456100464,0.00122552463324142,222.18086751302084,4.551670861648736,1.9569138685862224,0.0029700841316269455,295.20436604817706,7.609057108135785,0.0033251164,4.885781028859907,0.0009198684906128293,0.08272498910203824
False,2.0,10.0,atkinson,0.3791466586866707,230.53477478027344,0.6643162,1.3720069726308186,1.3268587986628215,0.0010837179387781744,222.18086751302084,4.551670861648736,1.714560071627299,0.0042172309366780404,295.20436604817706,7.609057108135785,0.0033251164,4.885781028859907,0.008015584003013072,0.13953005154769574
